id	site_code	Site	plot_number	Year_est	Age	OS_location	Lat_long	Establishment	Cutting	Cattle	Sheep	Plough	pH_category	Age_category	shannon_entropy
GF311	34	TownsendFarm_3_big	Q1	2014	7	SU0886965184	51.385634, -1.8739384	Green_hay_bush	Yes	No	Yes	No	Below_median	Below_median	6.1736377360747
GF312	NA	TownsendFarm_3_big	Q4	2014	7	SU0886965184	51.385634, -1.8739384	Green_hay_bush	Yes	No	Yes	No	Below_median	Below_median	5.42702272204976
GF313	NA	TownsendFarm_3_big	Q7	2014	7	SU0886965184	51.385634, -1.8739384	Green_hay_bush	Yes	No	Yes	No	Below_median	Below_median	5.74776085277881
GF314	NA	TownsendFarm_3_big	Q10	2014	7	SU0886965184	51.385634, -1.8739384	Green_hay_bush	Yes	No	Yes	No	Below_median	Below_median	5.38682563062928
GF315	NA	TownsendFarm_3_big	Q13	2014	7	SU0886965184	51.385634, -1.8739384	Green_hay_bush	Yes	No	Yes	No	Below_median	Below_median	5.66338471053902
GF316	35	ChurchFarm	Q1	2012	9	SU0979864321	51.377859, -1.8606121	seed_mix	Yes	Yes	Yes	No	Above_median	Below_median	4.84418799656811
GF317	NA	ChurchFarm	Q4	2012	9	SU0979864321	51.377859, -1.8606121	seed_mix	Yes	Yes	Yes	No	Above_median	Below_median	6.50810369005331
GF318	NA	ChurchFarm	Q7	2012	9	SU0979864321	51.377859, -1.8606121	seed_mix	Yes	Yes	Yes	No	Above_median	Below_median	5.07114486034563
GF319	NA	ChurchFarm	Q10	2012	9	SU0979864321	51.377859, -1.8606121	seed_mix	Yes	Yes	Yes	No	Above_median	Below_median	5.52329091965462
GF320	NA	ChurchFarm	Q13	2012	9	SU0979864321	51.377859, -1.8606121	seed_mix	Yes	Yes	Yes	No	Above_median	Below_median	6.36780378132662
GF321	36	StowellFarms_1_adj	Q1	2015	6	SU1362464180	51.376513, -1.8056466	seed_mix	Yes	Yes	Yes	Yes	Below_median	Below_median	5.65909422126106
GF322	NA	StowellFarms_1_adj	Q4	2015	6	SU1362464180	51.376513, -1.8056466	seed_mix	Yes	Yes	Yes	Yes	Below_median	Below_median	5.83102301475549
GF323	NA	StowellFarms_1_adj	Q7	2015	6	SU1362464180	51.376513, -1.8056466	seed_mix	Yes	Yes	Yes	Yes	Below_median	Below_median	5.2270788237657
GF324	NA	StowellFarms_1_adj	Q10	2015	6	SU1362464180	51.376513, -1.8056466	seed_mix	Yes	Yes	Yes	Yes	Below_median	Below_median	5.75799046490095
GF325	NA	StowellFarms_1_adj	Q13	2015	6	SU1362464180	51.376513, -1.8056466	seed_mix	Yes	Yes	Yes	Yes	Below_median	Below_median	0.797917410486203
GF328	NA	MannorFmAltonBarnes	Q7	2012	9	SU1211561331	51.35093, -1.827423	seed_mix	Yes	Yes	Yes	No	Above_median	Below_median	6.32497243103431
GF329	NA	MannorFmAltonBarnes	Q10	2012	9	SU1211561331	51.35093, -1.827423	seed_mix	Yes	Yes	Yes	No	Above_median	Below_median	6.79213942565983
GF331	38	HommingtonFarm	Q1	2014	7	SU1332825982	51.033048, -1.811306	seed_mix	Yes	Yes	Yes	Yes	Above_median	Below_median	5.0268789141943
GF332	NA	HommingtonFarm	Q4	2014	7	SU1332825982	51.033048, -1.811306	seed_mix	Yes	Yes	Yes	Yes	Above_median	Below_median	0.461441541148307
GF333	NA	HommingtonFarm	Q7	2014	7	SU1332825982	51.033048, -1.811306	seed_mix	Yes	Yes	Yes	Yes	Above_median	Below_median	6.45051413797075
GF334	NA	HommingtonFarm	Q10	2014	7	SU1332825982	51.033048, -1.811306	seed_mix	Yes	Yes	Yes	Yes	Above_median	Below_median	6.30323373841025
GF335	NA	HommingtonFarm	Q13	2014	7	SU1332825982	51.033048, -1.811306	seed_mix	Yes	Yes	Yes	Yes	Above_median	Below_median	6.04665713025951
GF336	39	ThropeManor_1	Q1	2002	19	SU0886123850	51.013962, -1.8750607	seed_mix	Yes	No	Yes	No	Below_median	Above_median	6.5134942149514
GF337	NA	ThropeManor_1	Q4	2002	19	SU0886123850	51.013962, -1.8750607	seed_mix	Yes	No	Yes	No	Below_median	Above_median	7.57582714712563
GF338	NA	ThropeManor_1	Q7	2002	19	SU0886123850	51.013962, -1.8750607	seed_mix	Yes	No	Yes	No	Below_median	Above_median	6.28313827028451
GF340	NA	ThropeManor_1	Q13	2002	19	SU0886123850	51.013962, -1.8750607	seed_mix	Yes	No	Yes	No	Below_median	Above_median	6.10868122078726
GF341	40	ThropeManor_2	Q1	1998	23	SU0843924348	51.018447, -1.8810649	seed_mix	Yes	No	Yes	Yes	Below_median	Above_median	6.17492036893012
GF342	NA	ThropeManor_2	Q4	1998	23	SU0843924348	51.018447, -1.8810649	seed_mix	Yes	No	Yes	Yes	Below_median	Above_median	4.92613911493702
GF344	NA	ThropeManor_2	Q10	1998	23	SU0843924348	51.018447, -1.8810649	seed_mix	Yes	No	Yes	Yes	Below_median	Above_median	6.1312192015138
GF345	NA	ThropeManor_2	Q13	1998	23	SU0843924348	51.018447, -1.8810649	seed_mix	Yes	No	Yes	Yes	Below_median	Above_median	6.30260036763732
GF346	41	ThropeManor_3	Q1	2000	21	SU0901525189	51.026001, -1.8728325	seed_mix	Yes	No	Yes	No	Above_median	Above_median	6.48514545773822
GF347	NA	ThropeManor_3	Q4	2000	21	SU0901525189	51.026001, -1.8728325	seed_mix	Yes	No	Yes	No	Above_median	Above_median	5.87958126746012
GF348	NA	ThropeManor_3	Q7	2000	21	SU0901525189	51.026001, -1.8728325	seed_mix	Yes	No	Yes	No	Above_median	Above_median	4.79652594753073
GF349	NA	ThropeManor_3	Q10	2000	21	SU0901525189	51.026001, -1.8728325	seed_mix	Yes	No	Yes	No	Above_median	Above_median	5.20763545207682
GF350	NA	ThropeManor_3	Q13	2000	21	SU0901525189	51.026001, -1.8728325	seed_mix	Yes	No	Yes	No	Above_median	Above_median	5.495559594795
GF351	42	MannorFmBroadChalke	Q1	2010	11	SU0468023121	51.007455, -1.9346701	Green_hay_bush	No	No	Yes	No	Above_median	Below_median	6.68942320369688
GF352	NA	MannorFmBroadChalke	Q4	2010	11	SU0468023121	51.007455, -1.9346701	Green_hay_bush	No	No	Yes	No	Above_median	Below_median	6.00694210098622
GF353	NA	MannorFmBroadChalke	Q7	2010	11	SU0468023121	51.007455, -1.9346701	Green_hay_bush	No	No	Yes	No	Above_median	Below_median	4.64327728881338
GF354	NA	MannorFmBroadChalke	Q10	2010	11	SU0468023121	51.007455, -1.9346701	Green_hay_bush	No	No	Yes	No	Above_median	Below_median	4.13147627458804
GF355	NA	MannorFmBroadChalke	Q13	2010	11	SU0468023121	51.007455, -1.9346701	Green_hay_bush	No	No	Yes	No	Above_median	Below_median	6.71708070670207
GF356	43	BigleyFm_1	Q1	2014	7	ST9798720966	50.988091, -2.0300532	seed_mix	Yes	Yes	Yes	Yes	Above_median	Below_median	5.77695064464481
GF357	NA	BigleyFm_1	Q4	2014	7	ST9798720966	50.988091, -2.0300532	seed_mix	Yes	Yes	Yes	Yes	Above_median	Below_median	6.0099836607222
GF358	NA	BigleyFm_1	Q7	2014	7	ST9798720966	50.988091, -2.0300532	seed_mix	Yes	Yes	Yes	Yes	Above_median	Below_median	6.01676162097595
GF359	NA	BigleyFm_1	Q10	2014	7	ST9798720966	50.988091, -2.0300532	seed_mix	Yes	Yes	Yes	Yes	Above_median	Below_median	4.45931707359823
GF360	NA	BigleyFm_1	Q13	2014	7	ST9798720966	50.988091, -2.0300532	seed_mix	Yes	Yes	Yes	Yes	Above_median	Below_median	4.88350939779763
GF361	44	BigleyFm_2	Q1	2017	4	ST9796821801	50.9956, -2.0303288	seed_mix	Yes	Yes	Yes	Yes	Below_median	Below_median	6.34333837458734
GF362	NA	BigleyFm_2	Q4	2017	4	ST9796821801	50.9956, -2.0303288	seed_mix	Yes	Yes	Yes	Yes	Below_median	Below_median	6.54645682672055
GF363	NA	BigleyFm_2	Q7	2017	4	ST9796821801	50.9956, -2.0303288	seed_mix	Yes	Yes	Yes	Yes	Below_median	Below_median	6.23257768675476
GF364	NA	BigleyFm_2	Q10	2017	4	ST9796821801	50.9956, -2.0303288	seed_mix	Yes	Yes	Yes	Yes	Below_median	Below_median	5.71196874843438
GF365	NA	BigleyFm_2	Q13	2017	4	ST9796821801	50.9956, -2.0303288	seed_mix	Yes	Yes	Yes	Yes	Below_median	Below_median	6.33668695560962
GF366	45	NorringtonMannorFm_1	Q1	2009	12	ST9689721419	50.99216, -2.0455866	seed_mix	No	No	Yes	Yes	Below_median	Below_median	4.52495086093284
GF368	NA	NorringtonMannorFm_1	Q7	2009	12	ST9689721419	50.99216, -2.0455866	seed_mix	No	No	Yes	Yes	Below_median	Below_median	3.94407731670102
GF369	NA	NorringtonMannorFm_1	Q10	2009	12	ST9689721419	50.99216, -2.0455866	seed_mix	No	No	Yes	Yes	Below_median	Below_median	4.5587707103514
GF370	NA	NorringtonMannorFm_1	Q13	2009	12	ST9689721419	50.99216, -2.0455866	seed_mix	No	No	Yes	Yes	Below_median	Below_median	6.0239526419635
GF371	46	NorringtonMannorFm_2	Q1	2009	12	ST9699420390	50.982907, -2.0441957	seed_mix	No	No	Yes	No	Above_median	Below_median	6.54052772184601
GF372	NA	NorringtonMannorFm_2	Q4	2009	12	ST9699420390	50.982907, -2.0441957	seed_mix	No	No	Yes	No	Above_median	Below_median	6.51274664467809
GF373	NA	NorringtonMannorFm_2	Q7	2009	12	ST9699420390	50.982907, -2.0441957	seed_mix	No	No	Yes	No	Above_median	Below_median	6.29883786415919
GF374	NA	NorringtonMannorFm_2	Q10	2009	12	ST9699420390	50.982907, -2.0441957	seed_mix	No	No	Yes	No	Above_median	Below_median	6.44245188996491
GF375	NA	NorringtonMannorFm_2	Q13	2009	12	ST9699420390	50.982907, -2.0441957	seed_mix	No	No	Yes	No	Above_median	Below_median	5.45119633995238
GF376	47	ManorFmBerwickStJohn_1	Q1	2014	7	ST9468023123	51.007466, -2.0772007	seed_mix	Yes	Yes	Yes	No	Below_median	Below_median	6.28704158040259
GF377	NA	ManorFmBerwickStJohn_1	Q4	2014	7	ST9468023123	51.007466, -2.0772007	seed_mix	Yes	Yes	Yes	No	Below_median	Below_median	5.37607007104926
GF378	NA	ManorFmBerwickStJohn_1	Q7	2014	7	ST9468023123	51.007466, -2.0772007	seed_mix	Yes	Yes	Yes	No	Below_median	Below_median	3.75255830089352
GF379	NA	ManorFmBerwickStJohn_1	Q10	2014	7	ST9468023123	51.007466, -2.0772007	seed_mix	Yes	Yes	Yes	No	Below_median	Below_median	5.88631030308499
GF380	NA	ManorFmBerwickStJohn_1	Q13	2014	7	ST9468023123	51.007466, -2.0772007	seed_mix	Yes	Yes	Yes	No	Below_median	Below_median	4.73876452314912
GF381	48	ManorFmBerwickStJohn_3	Q1	2018	3	ST9422022841	51.004926, -2.0837525	seed_mix	Yes	Yes	Yes	No	Above_median	Below_median	6.50031496473659
GF382	NA	ManorFmBerwickStJohn_3	Q4	2018	3	ST9422022841	51.004926, -2.0837525	seed_mix	Yes	Yes	Yes	No	Above_median	Below_median	5.8455370694133
GF383	NA	ManorFmBerwickStJohn_3	Q7	2018	3	ST9422022841	51.004926, -2.0837525	seed_mix	Yes	Yes	Yes	No	Above_median	Below_median	6.04448636760261
GF384	NA	ManorFmBerwickStJohn_3	Q10	2018	3	ST9422022841	51.004926, -2.0837525	seed_mix	Yes	Yes	Yes	No	Above_median	Below_median	5.919426566011
GF385	NA	ManorFmBerwickStJohn_3	Q13	2018	3	ST9422022841	51.004926, -2.0837525	seed_mix	Yes	Yes	Yes	No	Above_median	Below_median	6.27246242589709
GF386	49	Jemma_1	Q1	2010	11	SU1405276456	51.486882, -1.7990143	Green_hay_bush	Yes	Yes	Yes	No	Above_median	Below_median	5.9509408433456
GF387	NA	Jemma_1	Q4	2010	11	SU1405276456	51.486882, -1.7990143	Green_hay_bush	Yes	Yes	Yes	No	Above_median	Below_median	5.23601929492111
GF389	NA	Jemma_1	Q10	2010	11	SU1405276456	51.486882, -1.7990143	Green_hay_bush	Yes	Yes	Yes	No	Above_median	Below_median	4.2080539670562
GF390	NA	Jemma_1	Q13	2010	11	SU1405276456	51.486882, -1.7990143	Green_hay_bush	Yes	Yes	Yes	No	Above_median	Below_median	5.70048667391585
GF391	50	Jemma_2	Q1	2008	13	SU1194873670	51.46188, -1.8294093	Natural_regen	No	Yes	No	No	Above_median	Below_median	5.47702649280166
GF392	NA	Jemma_2	Q4	2008	13	SU1194873670	51.46188, -1.8294093	Natural_regen	No	Yes	No	No	Above_median	Below_median	5.60081226976827
GF393	NA	Jemma_2	Q7	2008	13	SU1194873670	51.46188, -1.8294093	Natural_regen	No	Yes	No	No	Above_median	Below_median	5.66103554518549
GF394	NA	Jemma_2	Q10	2008	13	SU1194873670	51.46188, -1.8294093	Natural_regen	No	Yes	No	No	Above_median	Below_median	5.90745194536742
GF395	NA	Jemma_2	Q13	2008	13	SU1194873670	51.46188, -1.8294093	Natural_regen	No	Yes	No	No	Above_median	Below_median	6.43513699574258
GF396	51	Jemma_7	Q1	2014	7	SU1641473039	51.456096, -1.7651546	Green_hay_bush	No	No	Yes	Yes	Above_median	Below_median	5.90581982056686
GF397	NA	Jemma_7	Q4	2014	7	SU1641473039	51.456096, -1.7651546	Green_hay_bush	No	No	Yes	Yes	Above_median	Below_median	4.0543011977235
GF398	NA	Jemma_7	Q7	2014	7	SU1641473039	51.456096, -1.7651546	Green_hay_bush	No	No	Yes	Yes	Above_median	Below_median	5.60675820925367
GF399	NA	Jemma_7	Q10	2014	7	SU1641473039	51.456096, -1.7651546	Green_hay_bush	No	No	Yes	Yes	Above_median	Below_median	3.41752418826313
GF400	NA	Jemma_7	Q13	2014	7	SU1641473039	51.456096, -1.7651546	Green_hay_bush	No	No	Yes	Yes	Above_median	Below_median	5.37197588040301
GF401	52	Jemma_4	Q1	2015	6	SU1261971802	51.44507, -1.8198169	Green_hay_bush	Yes	Yes	Yes	No	Below_median	Below_median	6.29266243802576
GF402	NA	Jemma_4	Q4	2015	6	SU1261971802	51.44507, -1.8198169	Green_hay_bush	Yes	Yes	Yes	No	Below_median	Below_median	6.39567437065001
GF403	NA	Jemma_4	Q7	2015	6	SU1261971802	51.44507, -1.8198169	Green_hay_bush	Yes	Yes	Yes	No	Below_median	Below_median	5.91828709596957
GF404	NA	Jemma_4	Q10	2015	6	SU1261971802	51.44507, -1.8198169	Green_hay_bush	Yes	Yes	Yes	No	Below_median	Below_median	5.98548372625137
GF405	NA	Jemma_4	Q13	2015	6	SU1261971802	51.44507, -1.8198169	Green_hay_bush	Yes	Yes	Yes	No	Below_median	Below_median	5.67378904399734
GF406	53	Jemma_5	Q1	2015	6	SU1538172691	51.452995, -1.7800368	seed_mix	Yes	No	Yes	No	Above_median	Below_median	4.78922717234126
GF407	NA	Jemma_5	Q4	2015	6	SU1538172691	51.452995, -1.7800368	seed_mix	Yes	No	Yes	No	Above_median	Below_median	6.64511012016565
GF408	NA	Jemma_5	Q7	2015	6	SU1538172691	51.452995, -1.7800368	seed_mix	Yes	No	Yes	No	Above_median	Below_median	5.92354187038317
GF409	NA	Jemma_5	Q10	2015	6	SU1538172691	51.452995, -1.7800368	seed_mix	Yes	No	Yes	No	Above_median	Below_median	6.77673425465882
GF410	NA	Jemma_5	Q13	2015	6	SU1538172691	51.452995, -1.7800368	seed_mix	Yes	No	Yes	No	Above_median	Below_median	5.05069212113813
GF411	54	Jemma_6	Q1	2013	8	SU1560872573	51.451928, -1.7767752	seed_mix	Yes	No	Yes	No	Above_median	Below_median	6.41663825753391
GF412	NA	Jemma_6	Q4	2013	8	SU1560872573	51.451928, -1.7767752	seed_mix	Yes	No	Yes	No	Above_median	Below_median	6.40371904312338
GF413	NA	Jemma_6	Q7	2013	8	SU1560872573	51.451928, -1.7767752	seed_mix	Yes	No	Yes	No	Above_median	Below_median	6.44836789497014
GF414	NA	Jemma_6	Q10	2013	8	SU1560872573	51.451928, -1.7767752	seed_mix	Yes	No	Yes	No	Above_median	Below_median	5.04404107982966
GF415	NA	Jemma_6	Q13	2013	8	SU1560872573	51.451928, -1.7767752	seed_mix	Yes	No	Yes	No	Above_median	Below_median	6.37265060543386
GF416	55	Jemma_9	Q1	2015	6	SU1669072674	51.452806, -1.7611995	seed_mix	Yes	No	Yes	No	Above_median	Below_median	4.78616003506275
GF417	NA	Jemma_9	Q4	2015	6	SU1669072674	51.452806, -1.7611995	seed_mix	Yes	No	Yes	No	Above_median	Below_median	5.96431803298668
GF418	NA	Jemma_9	Q7	2015	6	SU1669072674	51.452806, -1.7611995	seed_mix	Yes	No	Yes	No	Above_median	Below_median	3.5033213016524
GF419	NA	Jemma_9	Q10	2015	6	SU1669072674	51.452806, -1.7611995	seed_mix	Yes	No	Yes	No	Above_median	Below_median	4.10281578281589
GF420	NA	Jemma_9	Q13	2015	6	SU1669072674	51.452806, -1.7611995	seed_mix	Yes	No	Yes	No	Above_median	Below_median	3.87324274249275
GF421	56	HomeFarm_WoodlandTrust_Hampshire_good_1c	Q1	1994	27	SU6579941829	51.171925, -1.0602025	seed_mix	No	Yes	No	No	Below_median	Above_median	5.48951669644731
GF422	NA	HomeFarm_WoodlandTrust_Hampshire_good_1c	Q4	1994	27	SU6579941829	51.171925, -1.0602025	seed_mix	No	Yes	No	No	Below_median	Above_median	5.02447410861504
GF423	NA	HomeFarm_WoodlandTrust_Hampshire_good_1c	Q7	1994	27	SU6579941829	51.171925, -1.0602025	seed_mix	No	Yes	No	No	Below_median	Above_median	5.1225791935304
GF424	NA	HomeFarm_WoodlandTrust_Hampshire_good_1c	Q10	1994	27	SU6579941829	51.171925, -1.0602025	seed_mix	No	Yes	No	No	Below_median	Above_median	4.83309039506777
GF425	NA	HomeFarm_WoodlandTrust_Hampshire_good_1c	Q13	1994	27	SU6579941829	51.171925, -1.0602025	seed_mix	No	Yes	No	No	Below_median	Above_median	5.1330782317949
GF426	57	Crux_easton_70b1	Q1	2000	21	SU4192556251	51.303843, -1.3999827	seed_mix	No	No	Yes	Yes	Below_median	Above_median	5.75892327314288
GF427	NA	Crux_easton_70b1	Q4	2000	21	SU4192556251	51.303843, -1.3999827	seed_mix	No	No	Yes	Yes	Below_median	Above_median	5.46602972810244
GF428	NA	Crux_easton_70b1	Q7	2000	21	SU4192556251	51.303843, -1.3999827	seed_mix	No	No	Yes	Yes	Below_median	Above_median	6.16026320550852
GF429	NA	Crux_easton_70b1	Q10	2000	21	SU4192556251	51.303843, -1.3999827	seed_mix	No	No	Yes	Yes	Below_median	Above_median	3.84422040483325
GF430	NA	Crux_easton_70b1	Q13	2000	21	SU4192556251	51.303843, -1.3999827	seed_mix	No	No	Yes	Yes	Below_median	Above_median	6.78505089650482
GF431	58	Crux_easton_70b2	Q1	2002	19	SU4195056550	51.306529, -1.399589	seed_mix	Yes	No	Yes	No	Above_median	Above_median	5.9934715012073
GF432	NA	Crux_easton_70b2	Q4	2002	19	SU4195056550	51.306529, -1.399589	seed_mix	Yes	No	Yes	No	Above_median	Above_median	4.8188899945543
GF433	NA	Crux_easton_70b2	Q7	2002	19	SU4195056550	51.306529, -1.399589	seed_mix	Yes	No	Yes	No	Above_median	Above_median	6.94876469456603
GF434	NA	Crux_easton_70b2	Q10	2002	19	SU4195056550	51.306529, -1.399589	seed_mix	Yes	No	Yes	No	Above_median	Above_median	6.69925698631182
GF435	NA	Crux_easton_70b2	Q13	2002	19	SU4195056550	51.306529, -1.399589	seed_mix	Yes	No	Yes	No	Above_median	Above_median	7.02976911709167
GF436	59	Martin_Down_arabel_reversion	Q1	1957	64	SU0390520162	50.980853, -1.9457471	Natural_regen	No	No	Yes	Yes	Above_median	Above_median	4.26952615046788
GF437	NA	Martin_Down_arabel_reversion	Q4	1957	64	SU0390520162	50.980853, -1.9457471	Natural_regen	No	No	Yes	Yes	Above_median	Above_median	6.26146548369724
GF438	NA	Martin_Down_arabel_reversion	Q7	1957	64	SU0390520162	50.980853, -1.9457471	Natural_regen	No	No	Yes	Yes	Above_median	Above_median	6.76350081959043
GF439	NA	Martin_Down_arabel_reversion	Q10	1957	64	SU0390520162	50.980853, -1.9457471	Natural_regen	No	No	Yes	Yes	Above_median	Above_median	6.50144001648183
GF440	NA	Martin_Down_arabel_reversion	Q13	1957	64	SU0390520162	50.980853, -1.9457471	Natural_regen	No	No	Yes	Yes	Above_median	Above_median	6.81831193318989
GF441	60	Parsonage_down_reversion	Q1	1945	76	SU0610341686	51.174381, -1.9140803	Natural_regen	No	Yes	No	Yes	Above_median	Above_median	6.4956661904302
GF442	NA	Parsonage_down_reversion	Q4	1945	76	SU0610341686	51.174381, -1.9140803	Natural_regen	No	Yes	No	Yes	Above_median	Above_median	4.78574723865174
GF443	NA	Parsonage_down_reversion	Q7	1945	76	SU0610341686	51.174381, -1.9140803	Natural_regen	No	Yes	No	Yes	Above_median	Above_median	6.54251556755312
GF444	NA	Parsonage_down_reversion	Q10	1945	76	SU0610341686	51.174381, -1.9140803	Natural_regen	No	Yes	No	Yes	Above_median	Above_median	6.90630973474658
GF445	NA	Parsonage_down_reversion	Q13	1945	76	SU0610341686	51.174381, -1.9140803	Natural_regen	No	Yes	No	Yes	Above_median	Above_median	5.82604127606129
GF447	NA	TARGET_MartinDown	Q4	old	>100	SU0558918665	50.967378, -1.9217813	Natural_regen	No	No	Yes	No	Above_median	Above_median	3.99630813583418
GF448	NA	TARGET_MartinDown	Q7	old	>100	SU0558918665	50.967378, -1.9217813	Natural_regen	No	No	Yes	No	Above_median	Above_median	6.8632502387195
GF449	NA	TARGET_MartinDown	Q10	old	>100	SU0558918665	50.967378, -1.9217813	Natural_regen	No	No	Yes	No	Above_median	Above_median	6.5065007238954
GF450	NA	TARGET_MartinDown	Q13	old	>100	SU0558918665	50.967378, -1.9217813	Natural_regen	No	No	Yes	No	Above_median	Above_median	6.25852478827789
GF451	62	TARGET_St_Catherines	Q1	old	>100	SU4832527522	51.045025, -1.3120365	Natural_regen	No	No	Yes	No	Above_median	Above_median	4.75566438979414
GF452	NA	TARGET_St_Catherines	Q4	old	>100	SU4832527522	51.045025, -1.3120365	Natural_regen	No	No	Yes	No	Above_median	Above_median	6.6784151543608
GF453	NA	TARGET_St_Catherines	Q7	old	>100	SU4832527522	51.045025, -1.3120365	Natural_regen	No	No	Yes	No	Above_median	Above_median	6.82044112483113
GF454	NA	TARGET_St_Catherines	Q10	old	>100	SU4832527522	51.045025, -1.3120365	Natural_regen	No	No	Yes	No	Above_median	Above_median	6.75532171997275
GF455	NA	TARGET_St_Catherines	Q13	old	>100	SU4832527522	51.045025, -1.3120365	Natural_regen	No	No	Yes	No	Above_median	Above_median	7.20471751582841
GF456	63	TARGET_ParsonageDown	Q1	old	>100	SU0552141345	51.17132, -1.9224106	Natural_regen	No	No	Yes	No	Above_median	Above_median	6.21253964014293
GF457	NA	TARGET_ParsonageDown	Q4	old	>100	SU0552141345	51.17132, -1.9224106	Natural_regen	No	No	Yes	No	Above_median	Above_median	6.16337005051593
GF458	NA	TARGET_ParsonageDown	Q7	old	>100	SU0552141345	51.17132, -1.9224106	Natural_regen	No	No	Yes	No	Above_median	Above_median	6.86099388103162
GF459	NA	TARGET_ParsonageDown	Q10	old	>100	SU0552141345	51.17132, -1.9224106	Natural_regen	No	No	Yes	No	Above_median	Above_median	5.75165511694693
GF460	NA	TARGET_ParsonageDown	Q13	old	>100	SU0552141345	51.17132, -1.9224106	Natural_regen	No	No	Yes	No	Above_median	Above_median	5.80100353781655
GF461	64	TARGET_KNEPP_A New_Barn_Field	Q1	2006	15	TQ1420019600	50.964513, -0.3751305	Natural_regen	No	Yes	No	NA	Below_median	Above_median	4.03281625435014
GF462	NA	TARGET_KNEPP_A New_Barn_Field	Q4	2006	15	TQ1420019600	50.964513, -0.3751305	Natural_regen	No	Yes	No	NA	Below_median	Above_median	6.24544183359749
GF463	NA	TARGET_KNEPP_A New_Barn_Field	Q7	2006	15	TQ1420019600	50.964513, -0.3751305	Natural_regen	No	Yes	No	NA	Below_median	Above_median	7.22542515841597
GF464	NA	TARGET_KNEPP_A New_Barn_Field	Q10	2006	15	TQ1420019600	50.964513, -0.3751305	Natural_regen	No	Yes	No	NA	Below_median	Above_median	5.7579579600264
GF465	NA	TARGET_KNEPP_A New_Barn_Field	Q13	2006	15	TQ1420019600	50.964513, -0.3751305	Natural_regen	No	Yes	No	NA	Below_median	Above_median	3.74064572410799
GF466	65	Knepp_Pond_field	Q1	2003	18	TQ1410019300	50.961836, -0.3766479	Natural_regen	No	Yes	No	NA	Below_median	Above_median	4.61891759951035
GF467	NA	Knepp_Pond_field	Q4	2003	18	TQ1410019300	50.961836, -0.3766479	Natural_regen	No	Yes	No	NA	Below_median	Above_median	5.0996504790161
GF468	NA	Knepp_Pond_field	Q7	2003	18	TQ1410019300	50.961836, -0.3766479	Natural_regen	No	Yes	No	NA	Below_median	Above_median	4.02967716635192
GF469	NA	Knepp_Pond_field	Q10	2003	18	TQ1410019300	50.961836, -0.3766479	Natural_regen	No	Yes	No	NA	Below_median	Above_median	6.92666610726961
GF470	NA	Knepp_Pond_field	Q13	2003	18	TQ1410019300	50.961836, -0.3766479	Natural_regen	No	Yes	No	NA	Below_median	Above_median	5.15721470704741
GF471	66	Knepp_Benton_field	Q1	2005	16	TQ1450019800	50.966251, -0.37079737	Natural_regen	No	Yes	No	NA	Below_median	Above_median	6.49167480961098
GF472	NA	Knepp_Benton_field	Q4	2005	16	TQ1450019800	50.966251, -0.37079737	Natural_regen	No	Yes	No	NA	Below_median	Above_median	6.38645140221408
GF473	NA	Knepp_Benton_field	Q7	2005	16	TQ1450019800	50.966251, -0.37079737	Natural_regen	No	Yes	No	NA	Below_median	Above_median	4.054355431952
GF474	NA	Knepp_Benton_field	Q10	2005	16	TQ1450019800	50.966251, -0.37079737	Natural_regen	No	Yes	No	NA	Below_median	Above_median	6.81351125737316
GF475	NA	Knepp_Benton_field	Q13	2005	16	TQ1450019800	50.966251, -0.37079737	Natural_regen	No	Yes	No	NA	Below_median	Above_median	6.64652479382989
